PROJECT_RID,LSite,REF_MACRO_SAMPLE_TYPE.MACRO_SAMPLE_TYPE_NAME,ACTIVITY_NO,SAMPLE_NO,Stream,Date,TAXA_COUNT,INDIVIDUALS_COUNT,EPT_INDEX,PCT_ORTHOCLADIINAE_TANYTARSINI,PCT_NONINSECT_NO_ASTACIDAE,DIPTERA_TAXA,PCT_INTOLERANT,PCT_TOLERANT,PCT_PREDATORS_FFG_1,PCT_SHREDDERS_SCRAPPERS_FFG_1,PCT_COLLECTOR_FILTERERS_FFG_1,PCT_SPRAWLERS,12-Digit HUC
1931,WPA-03-0011,MHAB,AB08496,120716101,Hunley Creek,16-Jul-12,33,101,2,0,35.64,1,1.98,33.66,23.76,52.48,0,1.98,051202090303
1931,WPA-01-0009,MHAB,AB08495,120716301,Patoka River,16-Jul-12,23,54,5,37.5,12.96,8,20.37,5.56,38.89,11.11,7.41,11.11,051202090101
1931,WPA-03-0001,MHAB,AB08479,120716102,Hunley Creek,16-Jul-12,32,152,0,0,43.42,2,0.66,19.74,31.58,42.11,1.32,0.66,051202090301
1931,WPA-02-0005,MHAB,AB08491,120717301,Grassy Fork,17-Jul-12,19,43,2,16.67,2.33,9,2.33,0,4.65,39.53,2.33,2.33,051202090201
1931,WPA-02-0002,MHAB,AB08505,120717101,Straight River,17-Jul-12,32,107,0,7.14,21.5,5,0,23.36,18.69,24.3,11.21,2.8,051202090202
1931,WPA-04-0007,MHAB,AB08476,120717302,Polson Creek,17-Jul-12,29,62,0,44.44,17.74,9,0,9.68,17.74,22.58,8.06,1.61,051202090403
1931,WPA-04-0008,MHAB,AB08483,120717303,Polson Creek,17-Jul-12,19,55,0,22.22,3.64,6,0,32.73,14.55,9.09,9.09,0,051202090403
1931,WPA-04-0005,MHAB,AB08492,120718301,Patoka River,18-Jul-12,22,53,2,0,0,8,3.77,1.89,20.75,9.43,1.89,1.89,051202090403
1931,WPA-03-0009,MHAB,AB08494,120718101,Bruner Creek,18-Jul-12,19,52,0,53.85,46.15,5,0,7.69,23.08,5.77,42.31,5.77,051202090302
1931,WPA-02-0007,MHAB,AB08514,120723101,Straight River,23-Jul-12,32,131,1,22.22,12.98,7,0,19.08,38.17,24.43,7.63,1.53,051202090202
1931,WPA-03-0012,MHAB,AB08498,120723301,Bruner Creek,23-Jul-12,27,41,0,0,12.2,3,0,7.32,43.9,17.07,2.44,2.44,051202090302
1931,WPA-07-0003,MHAB,AB08489,120723102,South Fork Patoka River,23-Jul-12,26,71,1,33.33,12.68,7,0,16.9,39.44,35.21,2.82,9.86,051202090701
1941,WPA070-0034,MHAB,AB07951,120724301,Honey Creek,24-Jul-12,19,46,0,0,13.04,4,0,15.22,28.26,4.35,0,2.17,051202090702
1931,WPA-07-0002,MHAB,AB08482,120724101,South Fork Patoka River,24-Jul-12,15,37,1,0,10.81,2,0,21.62,24.32,16.22,2.7,0,051202090703
1941,WPA070-0026,MHAB,AB07949,120724302,South Fork Patoka River,24-Jul-12,29,64,3,11.11,4.69,6,1.56,10.94,53.13,7.81,4.69,25,051202090701
1941,WPA070-0029,MHAB,AB07950,120724303,Tributary of South Fork Patoka River,24-Jul-12,4,10,1,0,0,1,10,0,80,0,10,0,051202090701
1941,WPA-07-0009,MHAB,AB07945,120724102,Wheeler Creek,24-Jul-12,17,37,1,0,2.7,0,8.11,10.81,37.84,18.92,5.41,0,051202090703
1931,WPA-07-0004,MHAB,AB08508,120724103,Hat Creek,24-Jul-12,28,95,3,18.75,4.21,11,11.58,4.21,26.32,5.26,7.37,1.05,051202090703
1931,WPA-07-0001,MHAB,AB08471,120725101,Rough Creek,25-Jul-12,11,15,0,0,13.33,1,0,13.33,73.33,13.33,0,0,051202090702
1931,WPA-04-0013,MHAB,AB08506,120725301,Altar Creek,25-Jul-12,17,82,2,0,1.22,7,2.44,3.66,8.54,3.66,2.44,0,051202090406
1921,LMG-04-0044,MHAB,AB07251,120806401,Samuelson Ditch,06-Aug-12,23,87,0,84,17.24,3,0,16.09,34.48,11.49,1.15,1.15,040400010403
1921,LMG-04-0043,MHAB,AB07250,120806402,East Branch Little Calumet River,06-Aug-12,19,63,0,86.67,28.57,7,0,7.94,23.81,0,1.59,3.17,040400010403
1921,LMG-04-0042,MHAB,AB07267,120806101,East Branch Little Calumet River,06-Aug-12,19,133,3,60,78.2,6,0.75,38.35,3.76,0.75,14.29,0,040400010401
1931,WPA-02-0006,MHAB,AB08497,120806301,Flat Creek,06-Aug-12,20,56,1,14.29,10.71,3,1.79,14.29,33.93,5.36,7.14,8.93,051202090202
1921,LMG-04-0002,MHAB,AB07244,120806403,Peterson Ditch,06-Aug-12,29,130,0,50,50,6,0,45.38,26.15,2.31,1.54,1.54,040400010403
1921,LMG-04-0040,MHAB,AB07252,120806102,Tributary of East Branch Little Calumet River,06-Aug-12,13,116,6,0,74.14,1,18.1,6.03,6.9,0.86,6.03,6.03,040400010401
1921,LMG-04-0004,MHAB,AB07242,120806404,East Branch Little Calumet River,06-Aug-12,27,134,5,0,32.84,4,9.7,1.49,25.37,2.99,1.49,0.75,040400010403
1921,LMG-04-0003,MHAB,AB07243,120806405,Peterson Ditch,06-Aug-12,22,88,0,0,9.09,7,1.14,6.82,17.05,4.55,3.41,0,040400010403
1921,LMG-04-0039,MHAB,AB07269,120806103,East Branch Little Calumet River,06-Aug-12,34,150,13,60,40.67,4,31.33,6,8.67,5.33,20.67,2,040400010401
1921,LMG-04-0037,MHAB,AB07271,120806104,Reynolds Creek,06-Aug-12,18,113,4,16.67,68.14,5,15.04,1.77,12.39,2.65,6.19,7.96,040400010401
1931,WPA-02-0003,MHAB,AB08473,120806302,Flat Creek,06-Aug-12,17,28,3,0,7.14,4,3.57,25,46.43,14.29,0,3.57,051202090202
1921,LMG-04-0045,MHAB,AB07248,120807401,Samuelson Ditch,07-Aug-12,20,77,1,45.45,27.27,5,2.6,7.79,33.77,1.3,1.3,2.6,040400010403
1931,WPA-05-0001,MHAB,AB08511,120807301,Flat Creek,07-Aug-12,23,67,2,0,2.99,6,4.48,13.43,44.78,7.46,2.99,1.49,051202090502
1921,LMG-04-0038,MHAB,AB07270,120807101,East Branch Little Calumet River,07-Aug-12,16,115,2,0,76.52,4,5.22,4.35,3.48,1.74,0.87,0,040400010401
1921,LMG-04-0007,MHAB,AB07287,120807402,Coffee Creek,07-Aug-12,27,184,6,66.67,47.83,4,21.74,5.43,7.07,2.72,8.7,0,040400010403
1921,LMG-04-0007,MHAB,AB10173,120807403,Coffee Creek,07-Aug-12,20,131,5,0,62.6,4,15.27,0.76,4.58,1.53,10.69,0,040400010403
1921,LMG-04-0008,MHAB,AB07286,120807404,Coffee Creek,07-Aug-12,31,159,0,0,20.13,4,1.26,3.14,30.19,1.89,0,0,040400010403
1921,LMG-04-0032,MHAB,AB07253,120807102,Kemper Ditch,07-Aug-12,28,153,1,0,47.71,2,0,39.22,12.42,50.98,0,0,040400010402
1921,LMG-04-0009,MHAB,AB07276,120807405,Pope O’Connor Ditch,07-Aug-12,31,306,0,50,70.26,4,0,51.96,9.8,1.63,0.98,0,040400010403
1931,WPA-08-0010,MHAB,AB08504,120807302,West Fork Keg Creek,07-Aug-12,21,105,2,0,4.76,5,0.95,19.05,11.43,3.81,0,0.95,051202090801
1921,LMG-04-0031,MHAB,AB07257,120807103,Carver Ditch,07-Aug-12,19,81,1,0,20.99,1,0,38.27,46.91,24.69,0,0,040400010402
1921,LMG-04-0011,MHAB,AB07285,120807406,Coffee Creek,07-Aug-12,19,135,2,0,60.74,2,8.15,4.44,6.67,17.04,1.48,0,040400010403
1921,LMG-04-0011,MHAB,AB10176,120807407,Coffee Creek,07-Aug-12,27,145,5,66.67,55.86,4,20,6.21,5.52,14.48,3.45,0,040400010403
1921,LMG-04-0011,MHAB,AB10177,120807408,Coffee Creek,07-Aug-12,16,54,0,0,55.56,3,1.85,9.26,20.37,1.85,0,1.85,040400010403
1921,LMG-04-0029,MHAB,AB07259,120807104,Carver Ditch,07-Aug-12,34,154,2,0,19.48,3,3.9,25.32,48.05,5.84,7.79,1.3,040400010402
1921,LMG-04-0012,MHAB,AB07284,120807409,Johnson Ditch,07-Aug-12,19,119,3,0,72.27,4,5.04,6.72,17.65,0.84,4.2,2.52,040400010403
1921,LMG-04-0013,MHAB,AB07283,120807410,Coffee Creek,07-Aug-12,21,60,3,0,26.67,3,8.33,6.67,31.67,1.67,6.67,0,040400010403
1921,LMG-04-0033,MHAB,AB07256,120807105,Tributary of Reynolds Creek,07-Aug-12,27,131,3,0,48.85,2,0.76,14.5,25.19,16.79,0,0,040400010401
1921,LMG-04-0036,MHAB,AB07272,120807106,Reynolds Creek,07-Aug-12,20,143,4,27.27,72.73,8,8.39,7.69,8.39,2.8,4.2,0.7,040400010401
1921,LMG-04-0014,MHAB,AB07266,120808401,Shooter Ditch,08-Aug-12,17,99,0,0,49.49,1,0,59.6,44.44,20.2,3.03,1.01,040400010403
1931,WPA-04-0006,MHAB,AB08475,120808301,Patoka River,08-Aug-12,40,99,6,0,5.05,11,31.31,3.03,34.34,7.07,17.17,5.05,051202090404
1921,LMG-04-0015,MHAB,AB07282,120808402,Coffee Creek,08-Aug-12,30,188,4,0,26.6,7,12.77,7.45,22.87,3.72,22.87,0,040400010403
1921,LMG-04-0015,MHAB,AB10178,120808403,Coffee Creek,08-Aug-12,36,152,9,25,38.82,9,20.39,10.53,11.84,1.32,19.74,1.32,040400010403
1921,LMG-04-0015,MHAB,AB10179,120808404,Coffee Creek,08-Aug-12,24,195,4,33.33,61.54,4,6.15,5.13,9.23,1.03,16.41,0,040400010403
1921,LMG-04-0035,MHAB,AB07254,120808101,Tributary of Reynolds Creek,08-Aug-12,19,131,4,10,69.47,8,18.32,6.11,12.21,1.53,4.58,10.69,040400010401
1921,LMG-04-0035,MHAB,AB11009,120808102,Tributary of Reynolds Creek,08-Aug-12,19,111,5,7.69,72.97,7,9.91,5.41,3.6,1.8,4.5,1.8,040400010401
1921,LMG-04-0016,MHAB,AB07281,120808405,Coffee Creek,08-Aug-12,39,229,1,25,50.22,6,6.11,20.96,25.76,2.62,0.87,0.87,040400010403
1921,LMG-04-0034,MHAB,AB07255,120808103,Tributary of Reynolds Creek,08-Aug-12,12,120,3,0,90.83,1,3.33,8.33,1.67,4.17,2.5,0,040400010401
1921,LMG060-0005,MHAB,AB07246,120813101,Burns Ditch,13-Aug-12,11,45,0,16.13,13.33,5,2.22,13.33,53.33,15.56,0,46.67,040400010403
1921,LMG-04-0017,MHAB,AB07280,120813301,Sand Creek,13-Aug-12,29,64,0,5.88,31.25,9,0,7.81,25,1.56,3.13,1.56,040400010403
1921,LMG-04-0021,MHAB,AB07265,120813302,Tributary of East Branch Little Calumet River,13-Aug-12,25,67,0,5.56,17.91,12,4.48,25.37,37.31,0,0,1.49,040400010402
1921,LMG060-0008,MHAB,AB07247,120813102,East Branch Little Calumet River,13-Aug-12,19,117,0,0,46.15,1,5.13,1.71,7.69,0.85,0,0,040400010403
1921,LMG-04-0026,MHAB,AB07260,120813303,Tributary of East Branch Little Calumet River,13-Aug-12,16,51,1,0,27.45,5,0,66.67,9.8,0,5.88,0,040400010402
1921,LMG-04-0001,MHAB,AB07245,120813103,East Branch Little Calumet River,13-Aug-12,29,168,0,0,41.67,6,1.79,20.24,12.5,4.17,1.79,0.6,040400010403
1921,LMG-04-0025,MHAB,AB07261,120813304,Tributary of East Branch Little Calumet River,13-Aug-12,9,49,0,0,24.49,5,0,28.57,4.08,0,0,0,040400010402
1921,LMG-04-0005,MHAB,AB07241,120813104,East Branch Little Calumet River,13-Aug-12,23,131,0,0,12.98,1,9.92,1.53,16.03,2.29,0,0,040400010403
1921,LMG-04-0022,MHAB,AB07264,120814301,Tributary of East Branch Little Calumet River,14-Aug-12,22,65,4,0,47.69,4,20,16.92,7.69,7.69,23.08,0,040400010402
1921,LMG-04-0022,MHAB,AB11008,120814302,Tributary of East Branch Little Calumet River,14-Aug-12,31,83,6,50,33.73,4,24.1,8.43,4.82,15.66,16.87,1.2,040400010402
1921,LMG-04-0006,MHAB,AB07240,120814101,East Branch Little Calumet River,14-Aug-12,30,117,1,0,11.97,3,2.56,3.42,18.8,0.85,0.85,0,040400010403
1921,LMG-04-0020,MHAB,AB07277,120814102,East Branch Little Calumet River,14-Aug-12,29,92,1,50,11.96,4,3.26,0,28.26,1.09,1.09,0,040400010402
1921,LMG-04-0023,MHAB,AB07263,120814303,Rice Lake Tributary,14-Aug-12,12,28,2,0,35.71,4,32.14,3.57,3.57,0,28.57,0,040400010402
1921,LMG-04-0024,MHAB,AB07262,120814304,Tributary of East Branch Little Calumet River,14-Aug-12,25,111,1,0,23.42,6,0,24.32,14.41,6.31,0.9,0,040400010402
1921,LMG-04-0027,MHAB,AB07274,120814103,East Branch Little Calumet River,14-Aug-12,34,208,9,50,49.04,5,18.75,0,8.17,2.88,12.98,0,040400010402
1921,LMG-04-0027,MHAB,AB10174,120814104,East Branch Little Calumet River,14-Aug-12,26,129,9,0,34.11,2,39.53,0,6.98,6.2,11.63,0.78,040400010402
1921,LMG-04-0019,MHAB,AB07278,120814305,Sand Creek,14-Aug-12,12,30,0,25,40,4,3.33,13.33,36.67,0,10,0,040400010403
1921,LMG-04-0018,MHAB,AB07279,120814306,Sand Creek,14-Aug-12,33,65,2,15,13.85,20,9.23,4.62,29.23,1.54,13.85,18.46,040400010403
1921,LMG-04-0028,MHAB,AB07273,120814105,East Branch Little Calumet River,14-Aug-12,25,81,3,50,25.93,8,3.7,1.23,32.1,3.7,1.23,0,040400010402
1931,WPA-04-0003,MHAB,AB08480,120820101,Patoka River,20-Aug-12,16,95,1,0,4.21,0,0,3.16,88.42,4.21,0,1.05,051202090406
1931,WPA-04-0003,MHAB,AB10171,120820102,Patoka River,20-Aug-12,15,95,2,0,1.05,3,2.11,1.05,86.32,3.16,5.26,0,051202090406
1931,WPA-06-0007,MHAB,AB08502,120821101,Patoka River,21-Aug-12,21,43,2,0,2.33,1,25.58,4.65,25.58,2.33,2.33,0,051202090603
1931,WPA-06-0001,MHAB,AB08513,120821102,Patoka River,21-Aug-12,9,17,1,0,5.88,1,0,5.88,58.82,5.88,0,0,051202090603
1931,WPA-04-0017,MHAB,AB09454,120822301,Patoka River,22-Aug-12,14,49,0,0,0,2,6.12,2.04,48.98,12.24,0,0,051202090404
1931,WPA-04-0017,MHAB,AB11487,120822302,Patoka River,22-Aug-12,16,40,0,7.69,7.5,5,5,2.5,42.5,12.5,5,0,051202090404
1931,WPA-06-0003,MHAB,AB08472,120827101,Patoka River,27-Aug-12,7,16,0,0,0,1,0,0,87.5,0,0,0,051202090604
1931,WPA-06-0003,MHAB,AB10170,120827102,Patoka River,27-Aug-12,13,27,2,6.67,3.7,6,7.41,0,33.33,0,11.11,3.7,051202090604
1931,WPA-06-0005,MHAB,AB08484,120827103,Patoka River,27-Aug-12,17,34,3,0,2.94,1,11.76,2.94,55.88,0,2.94,0,051202090604
1931,WPA-08-0007,MHAB,AB08493,120828101,Patoka River,28-Aug-12,19,46,1,0,10.87,5,17.39,6.52,30.43,2.17,8.7,0,051202090805
1931,WPA-08-0009,MHAB,AB08500,120828102,Patoka River,28-Aug-12,15,47,3,0,27.66,3,29.79,25.53,21.28,6.38,0,0,051202090807
1931,WPA-04-0004,MHAB,AB11983,120912302,Patoka River,12-Sep-12,20,37,4,0,0,4,21.62,2.7,35.14,2.7,0,2.7,051202090406
1931,WPA-06-0006,MHAB,AB08487,120912101,Patoka River,12-Sep-12,38,175,4,2.78,4.57,10,5.14,1.14,48,7.43,4.57,0,051202090603
1931,WPA-04-0004,MHAB,AB08485,120912301,Patoka River,12-Sep-12,17,49,1,0,2.04,5,10.2,4.08,36.73,2.04,4.08,2.04,051202090406
1936,OSK-02-0001,MHAB,AB08538,120924301,Vestal Branch,24-Sep-12,28,128,2,26.58,13.28,11,0.78,13.28,20.31,2.34,17.97,5.47,051401010201
1936,OSK-02-0002,MHAB,AB08539,120924302,Indian Kentuck Creek,24-Sep-12,9,51,0,24.14,13.73,4,0,49.02,5.88,0,13.73,0,051401010201
1936,OSK-02-0006,MHAB,AB08543,120924303,Wilson Fork,24-Sep-12,12,60,3,7.69,10,5,35,15,1.67,0,1.67,0,051401010202
1936,OSK-02-0012,MHAB,AB08549,120925301,West Fork Indian Kentuck Creek,25-Sep-12,19,61,1,2.22,9.84,9,0,36.07,9.84,0,4.92,4.92,051401010203
1936,OSK-02-0013,MHAB,AB08550,120925302,West Fork Indian Kentuck Creek,25-Sep-12,11,26,5,0,0,5,38.46,3.85,3.85,7.69,0,3.85,051401010203
1936,OSK-02-0022,MHAB,AB08558,120925303,Toddys Branch,25-Sep-12,15,56,4,3.45,1.79,7,19.64,16.07,1.79,5.36,1.79,1.79,051401010204
1936,OSK-02-0022,MHAB,AB11021,120925304,Toddys Branch,25-Sep-12,15,69,5,0,5.8,7,14.49,15.94,5.8,2.9,1.45,5.8,051401010204
1936,OSK-02-0021,MHAB,AB08559,120925305,Razor Fork,25-Sep-12,9,30,1,0,36.67,3,36.67,26.67,3.33,3.33,0,0,051401010204
1936,OSK-02-0010,MHAB,AB08547,120926301,Little Brushy Fork,26-Sep-12,15,53,2,4.55,16.98,10,3.77,28.3,3.77,0,0,3.77,051401010205
1936,OSK-02-0011,MHAB,AB08548,120926302,Brushy Fork,26-Sep-12,19,65,4,13.33,24.62,5,26.15,23.08,1.54,6.15,3.08,1.54,051401010205
1936,OSK-02-0017,MHAB,AB08554,121004301,Lost Fork Creek,04-Oct-12,6,42,0,0,88.1,0,0,54.76,0,0,0,0,051401010206
1936,OSK-02-0005,MHAB,AB08542,121004401,Wilson Fork,04-Oct-12,23,72,4,25,30.56,6,8.33,25,13.89,30.56,0,1.39,051401010202
1936,OSK-02-0016,MHAB,AB08553,121004402,Indian Kentuck Creek,04-Oct-12,37,253,12,53.57,1.19,12,40.71,0.4,5.14,5.14,44.27,1.58,051401010206
1936,OSK-02-0016,MHAB,AB10749,121004403,Indian Kentuck Creek,04-Oct-12,45,286,12,58.33,4.2,14,41.26,1.75,5.94,8.74,31.12,1.05,051401010206
1936,OSK-02-0003,MHAB,AB08540,121009301,Indian Kentuck Creek,09-Oct-12,14,43,4,50,4.65,2,58.14,4.65,0,13.95,0,0,051401010205
1936,OSK-02-0004,MHAB,AB08541,121009302,Indian Kentuck Creek,09-Oct-12,14,39,4,0,7.69,3,23.08,5.13,10.26,2.56,2.56,0,051401010205
1936,OSK-02-0007,MHAB,AB08544,121009303,Indian Kentuck Creek,09-Oct-12,20,45,7,20,6.67,5,20,6.67,0,6.67,8.89,0,051401010205
1936,OSK-02-0008,MHAB,AB08545,121009304,Indian Kentuck Creek,09-Oct-12,25,64,6,24,1.56,13,12.5,15.63,7.81,4.69,9.38,0,051401010205
1936,OSK-02-0020,MHAB,AB08557,121010401,West Fork Indian Kentuck Creek,10-Oct-12,33,260,8,28.13,8.08,10,32.31,6.92,3.08,6.92,14.23,1.92,051401010204
1936,OSK-02-0020,MHAB,AB10751,121010402,West Fork Indian Kentuck Creek,10-Oct-12,30,214,10,7.69,11.21,7,32.71,9.35,4.67,17.76,9.35,0,051401010204
1936,OSK-02-0014,MHAB,AB08551,121010403,West Fork Indian Kentuck Creek,10-Oct-12,25,129,8,70,3.1,8,68.99,2.33,3.1,6.2,21.71,0.78,051401010204
1936,OSK-02-0015,MHAB,AB08552,121010404,Indian Kentuck Creek,10-Oct-12,41,443,9,32.61,3.39,18,41.53,2.03,5.87,5.87,35.67,0.68,051401010205
1936,OSK-02-0015,MHAB,AB10750,121010405,Indian Kentuck Creek,10-Oct-12,26,86,6,36.36,5.81,8,32.56,8.14,5.81,5.81,27.91,0,051401010205
1936,OSK-02-0009,MHAB,AB08546,121010406,Brushy Fork,10-Oct-12,30,178,9,30.77,7.87,9,31.46,0,3.37,8.43,51.69,0,051401010205
1936,OSK-02-0009,MHAB,AB10748,121010407,Brushy Fork,10-Oct-12,20,83,6,50,8.43,2,50.6,1.2,4.82,9.64,27.71,1.2,051401010205
1931,WPA-08-0011,MHAB,AB08512,121015401,Patoka River,15-Oct-12,27,81,9,0,8.64,2,24.69,7.41,45.68,7.41,20.99,0,051202090807
1931,WPA-08-0008,MHAB,AB08499,121015402,Patoka River,15-Oct-12,28,92,8,40,8.7,4,45.65,6.52,27.17,1.09,38.04,0,051202090807
1931,WPA-08-0008,MHAB,AB10776,121015403,Patoka River,15-Oct-12,29,105,8,0,6.67,3,39.05,4.76,39.05,0.95,16.19,0.95,051202090807
1976,UMK-02-0006,MHAB,AB29925,130529302,Niespodziany Ditch,29-May-13,32,317,0,50,75.39,20,0.32,8.2,8.2,6.31,6.94,0.95,071200010204
1976,UMK-02-0007,MHAB,AB29924,130529303,Niespodziany Ditch,29-May-13,24,186,1,25,80.11,6,0,14.52,12.37,7.53,0,0.54,071200010204
1976,UMK-02-0007,MHAB,AB29927,130529304,Niespodziany Ditch,29-May-13,18,110,0,22.22,80,7,0,6.36,12.73,6.36,0,2.73,071200010204
1976,UMK-02-0005,MHAB,AB29926,130529301,Niespodziany Ditch,29-May-13,33,143,0,50,67.83,15,0,3.5,19.58,0,9.09,0.7,071200010204
1949,WEF-02-0001,MHAB,AB12252,130715101,Little Flatrock River,15-Jul-13,39,98,9,12.5,25.51,8,6.12,10.2,11.22,16.33,13.27,4.08,051202050202
1949,WEU-01-0001,MHAB,AB12240,130715103,Fall Fork,15-Jul-13,37,102,4,19.57,18.63,14,5.88,7.84,17.65,15.69,5.88,9.8,051202060105
1949,WEU-03-0034,MHAB,AB12229,130715105,Sand Creek,15-Jul-13,20,44,2,30.77,0,10,4.55,4.55,6.82,13.64,20.45,6.82,051202060304
1949,WED-01-0008,MHAB,AB12274,130715305,Buck Creek,15-Jul-13,32,122,6,25,32.79,4,18.03,20.49,24.59,45.08,7.38,1.64,051202040105
1949,WED-02-0003,MHAB,AB12258,130715107,Little Blue River,15-Jul-13,34,78,0,11.11,24.36,6,2.56,16.67,39.74,20.51,5.13,1.28,051202040203
1949,WEF-01-0001,MHAB,AB12270,130716301,Flatrock River,16-Jul-13,42,128,11,0,19.53,8,25,7.03,5.47,20.31,12.5,1.56,051202050102
1949,WED-07-0003,MHAB,AB12262,130716101,Sugar Creek,16-Jul-13,29,98,8,6.67,3.06,6,33.67,0,10.2,13.27,11.22,0,051202040704
1949,WED-04-0001,MHAB,AB12261,130716305,Sugar Creek,16-Jul-13,30,91,4,60,31.87,5,7.69,2.2,9.89,27.47,17.58,0,051202040402
1949,WEU-03-0035,MHAB,AB12244,130716103,Muddy Fork Sand Creek,16-Jul-13,37,124,7,20,24.19,10,16.94,10.48,6.45,16.13,16.13,2.42,051202060302
1949,WED-01-0006,MHAB,AB12247,130716105,Big Blue River,16-Jul-13,30,83,8,10,8.43,7,20.48,0,15.66,6.02,8.43,1.2,051202040103
1949,WED-03-0001,MHAB,AB12243,130717301,Brandywine Creek,17-Jul-13,47,152,12,41.67,26.97,8,11.84,1.97,16.45,13.82,4.61,0,051202040303
1949,WED-01-0008,MHAB,AB12254,130715301,Buck Creek,17-Jul-13,49,203,8,7.5,29.56,9,15.27,15.27,24.63,32.02,3.45,0.99,051202040105
1949,WEL-04-0002,MHAB,AB12255,130717101,Little Salt Creek,17-Jul-13,20,44,7,25,0,5,40.91,2.27,6.82,22.73,18.18,0,051202080402
1949,WED-03-0001,MHAB,AB12275,130717305,Brandywine Creek,17-Jul-13,48,144,8,12.5,31.25,13,5.56,4.86,16.67,17.36,3.47,0.69,051202040303
1949,WEU-04-0002,MHAB,AB12257,130717103,White Creek,17-Jul-13,32,93,6,12.5,1.08,12,15.05,2.15,22.58,10.75,3.23,6.45,051202060404
1955,LMG-05-0033,MHAB,AB11731,130722308,Sprout Ditch,22-Jul-13,35,159,2,23.08,19.5,13,29.56,8.18,8.81,20.13,15.09,3.77,040400010507
1955,LMG-05-0008,MHAB,AB11725,130722301,Tributary of Deep River,22-Jul-13,35,114,0,0,50.88,6,0,3.51,29.82,18.42,14.04,3.51,040400010508
1955,LMG-05-0008,MHAB,AB14278,130722303,Tributary of Deep River,22-Jul-13,36,134,1,0,54.48,12,5.97,4.48,19.4,8.21,11.94,2.24,040400010508
1955,LMG-05-0008,MHAB,AB14280,130722304,Tributary of Deep River,22-Jul-13,31,86,3,0,29.07,8,10.47,9.3,22.09,19.77,13.95,2.33,040400010508
1955,LMG-05-0002,MHAB,AB11720,130722101,Burns Ditch,22-Jul-13,33,155,1,1.45,14.19,9,1.29,1.29,31.61,12.26,11.61,0,040400010509
1955,LMG-05-0036,MHAB,AB11740,130722401,Smith Ditch,22-Jul-13,27,96,2,0,17.71,0,3.13,7.29,44.79,16.67,0,0,040400010502
1955,LMG-05-0010,MHAB,AB11728,130722305,Tributary of Duck Creek,22-Jul-13,36,203,1,36.36,62.56,8,9.36,16.75,10.34,33.5,15.76,0,040400010506
1955,LMG-05-0003,MHAB,AB11721,130722102,Willow Creek,22-Jul-13,13,102,4,2.7,47.06,4,4.9,27.45,0,3.92,4.9,0.98,040400010509
1955,LMG-05-0004,MHAB,AB11722,130722104,Willow Creek,22-Jul-13,23,73,1,11.11,38.36,8,9.59,17.81,13.7,1.37,2.74,1.37,040400010509
1955,LMG-05-0032,MHAB,AB11729,130722306,Duck Creek,22-Jul-13,27,145,0,0,42.76,4,6.21,24.14,38.62,3.45,3.45,0,040400010506
1955,LMG-05-0006,MHAB,AB11723,130722106,Deep River,22-Jul-13,25,103,0,0,9.71,8,0.97,1.94,32.04,31.07,9.71,0.97,040400010508
1955,LMG-05-0018,MHAB,AB11741,130722402,Main Beaver Dam Ditch,22-Jul-13,23,151,1,30.16,32.45,7,13.91,5.96,1.99,3.97,40.4,0,040400010502
1955,LMG-05-0007,MHAB,AB11724,130722107,Deep River,22-Jul-13,32,141,4,0,51.77,8,7.8,3.55,16.31,5.67,0.71,0.71,040400010508
1955,LMG-05-0019,MHAB,AB11742,130722404,Tributary of Main Beaver Dam Ditch,22-Jul-13,18,112,0,0,53.57,4,0,75,3.57,27.68,2.68,0.89,040400010501
1955,LMG-05-0012,MHAB,AB11732,130722309,Deep River,22-Jul-13,59,293,11,3.33,14.33,13,15.36,8.87,5.12,6.14,17.41,0.68,040400010507
1955,LMG-05-0011,MHAB,AB11730,130722108,Deep River,22-Jul-13,37,249,3,0,60.64,5,2.01,0.4,13.25,5.22,0.8,1.2,040400010507
1955,LMG-05-0030,MHAB,AB11753,130722405,Tributary of Turkey Creek,22-Jul-13,25,106,3,11.11,31.13,6,17.92,18.87,6.6,31.13,26.42,0,040400010505
1955,LMG-05-0013,MHAB,AB11733,130723301,Tributary of Deep River,23-Jul-13,27,243,3,0,80.25,5,6.58,23.87,1.23,3.29,2.88,0,040400010504
1955,LMG030-0008,MHAB,AB11726,130723101,Deep River,23-Jul-13,35,179,5,2.9,20.11,10,4.47,2.23,15.64,0.56,31.84,2.23,040400010507
1955,LMG-05-0029,MHAB,AB11752,130723401,Tributary of Turkey Creek,23-Jul-13,28,169,0,50,70.41,2,0,1.78,34.91,15.38,11.24,0,040400010505
1955,LMG-05-0009,MHAB,AB11727,130723102,Duck Creek,23-Jul-13,25,85,3,0,40,6,2.35,8.24,38.82,0,0,1.18,040400010506
1955,LMG-05-0034,MHAB,AB11734,130723302,Tributary of Deep River,23-Jul-13,26,289,0,0,79.58,4,2.77,8.65,2.42,3.11,7.96,0,040400010504
1955,LMG-05-0027,MHAB,AB11750,130723403,Turkey Creek,23-Jul-13,24,155,3,0,49.68,2,2.58,19.35,17.42,28.39,0.65,0,040400010503
1955,LMG-05-0027,MHAB,AB14266,130723404,Turkey Creek,23-Jul-13,31,85,7,0,30.59,1,9.41,10.59,12.94,37.65,2.35,1.18,040400010503
